station_a,station_b,train_before,train_after,headway_minutes
JP,VSKP,16214,16559,75.0
KOTA,ST,16362,15921,45.0
KOTA,ST,15921,16371,150.0
KOTA,ST,16371,12951,135.0
KOTA,ST,12951,12952,0.0
KOTA,ST,12952,12953,0.0
KOTA,ST,12953,12954,0.0
KOTA,ST,12954,16491,105.0
KOTA,RJT,16378,16364,330.0
KOTA,PUNE,16370,16434,240.0
KOTA,PUNE,16434,16372,90.0
KOTA,PUNE,16372,16035,105.0
KOTA,PUNE,16035,16365,90.0
KOTA,PUNE,16365,15180,45.0
KOTA,NGP,16362,16548,570.0
KOTA,NGP,16548,16366,150.0
KOTA,MYS,16368,15807,105.0
KOTA,MYS,15807,16373,810.0
KOTA,MYS,16373,16548,45.0
KOTA,MYS,16548,15237,195.0
KOTA,UBL,16263,16369,90.0
KOTA,TVC,16370,16605,765.0
KOTA,MDU,16374,16375,195.0
KOTA,PURI,16376,16662,1350.0
KOTA,R,16376,15351,105.0
KOTA,R,15351,16377,90.0
KOTA,R,16377,16149,960.0
KOTA,R,16149,16662,195.0
KOTA,VSKP,16379,16372,135.0
BPL,INDB,16426,16389,285.0
BPL,INDB,16389,16383,390.0
BPL,GWL,16384,15799,105.0
BPL,GWL,15799,12001,615.0
BPL,GWL,12001,12191,0.0
BPL,GWL,12191,12192,0.0
BPL,GWL,12192,15229,435.0
BPL,ST,16386,16394,0.0
BPL,ST,16394,14175,330.0
BPL,ST,14175,16483,105.0
BPL,ST,16483,16390,285.0
BPL,BRC,16312,16386,150.0
BPL,BRC,16386,16387,195.0
BPL,BRC,16387,15628,375.0
BPL,BRC,15628,16198,390.0
BPL,RJT,16388,15286,630.0
BPL,PUNE,12191,12192,0.0
BPL,PUNE,12192,16389,195.0
BPL,PUNE,16389,16540,45.0
BPL,PUNE,16540,16391,345.0
BPL,NGP,12433,12434,0.0
BPL,NGP,12434,12437,0.0
BPL,NGP,12437,12438,0.0
BPL,NGP,12438,12621,0.0
BPL,NGP,12621,12622,0.0
BPL,NGP,12622,12625,0.0
BPL,NGP,12625,12626,0.0
BPL,NGP,12626,12723,0.0
BPL,NGP,12723,12724,0.0
BPL,NGP,12724,22691,0.0
BPL,NGP,22691,22692,0.0
BPL,NGP,22692,16390,390.0
BPL,MYS,16392,16403,585.0
BPL,UBL,15343,16393,90.0
BPL,UBL,16393,16369,240.0
BPL,UBL,16369,16395,150.0
BPL,UBL,16395,16141,570.0
BPL,UBL,16141,16597,0.0
BPL,TVC,16394,16387,195.0
BPL,TVC,16387,12625,135.0
BPL,TVC,12625,12626,0.0
BPL,ERS,16393,16395,390.0
BPL,ERS,16395,12625,135.0
BPL,ERS,12625,12626,0.0
BPL,CBE,15970,12625,90.0
BPL,CBE,12625,12626,0.0
BPL,CBE,12626,16483,105.0
BPL,CBE,16483,16397,90.0
BPL,MDU,16394,16398,720.0
BPL,MDU,16398,16654,240.0
BPL,PURI,16400,15856,240.0
BPL,PURI,15856,16396,480.0
BPL,PURI,16396,16540,240.0
BPL,R,16401,16395,390.0
BPL,R,16395,16388,135.0
BPL,VSKP,16403,16426,45.0
BPL,VSKP,16426,16084,330.0
BPL,BZA,12433,12434,0.0
BPL,BZA,12434,12621,0.0
BPL,BZA,12621,12622,0.0
BPL,BZA,12622,12625,0.0
BPL,BZA,12625,12626,0.0
BPL,BZA,12626,16396,0.0
BPL,BZA,16396,16404,0.0
INDB,ST,16256,16409,75.0
INDB,ST,16409,16428,525.0
INDB,ST,16428,16475,105.0
INDB,ST,16475,16484,15.0
INDB,ST,16484,15534,390.0
INDB,RJT,16313,16522,195.0
INDB,RJT,16522,16411,75.0
INDB,RJT,16411,15629,450.0
INDB,RJT,15629,15439,390.0
INDB,RJT,15439,16199,0.0
INDB,PUNE,15344,15800,0.0
INDB,PUNE,15800,16104,0.0
INDB,PUNE,16104,16256,0.0
INDB,PUNE,16256,16712,0.0
INDB,PUNE,16712,15401,195.0
INDB,PUNE,15401,15857,0.0
INDB,PUNE,15857,16313,0.0
INDB,PUNE,16313,16410,75.0
INDB,PUNE,16410,15458,120.0
INDB,PUNE,15458,15762,0.0
INDB,PUNE,15762,15914,0.0
INDB,PUNE,15914,16370,0.0
INDB,PUNE,16370,16427,75.0
INDB,PUNE,16427,15962,45.0
INDB,PUNE,15962,15515,75.0
INDB,PUNE,15515,15971,0.0
INDB,PUNE,15971,16412,15.0
INDB,PUNE,16412,16475,105.0
INDB,PUNE,16475,15116,15.0
INDB,PUNE,15116,15572,0.0
INDB,PUNE,15572,16028,0.0
INDB,PUNE,16028,16484,0.0
INDB,PUNE,16484,16429,75.0
INDB,PUNE,16429,16532,45.0
INDB,PUNE,16532,15173,75.0
INDB,PUNE,15173,15629,0.0
INDB,PUNE,15629,16085,0.0
INDB,PUNE,16085,16389,0.0
INDB,PUNE,16389,16541,0.0
INDB,PUNE,16541,15230,195.0
INDB,PUNE,15230,15686,0.0
INDB,PUNE,15686,16142,0.0
INDB,PUNE,16142,16598,0.0
INDB,PUNE,16598,15287,195.0
INDB,PUNE,15287,15743,0.0
INDB,PUNE,15743,16199,0.0
INDB,PUNE,16199,16655,0.0
INDB,NGP,16560,16419,465.0
INDB,NGP,16419,16413,330.0
INDB,MAO,15392,16411,345.0
INDB,MAO,16411,16414,525.0
INDB,MAO,16414,15677,45.0
INDB,MYS,15848,16411,345.0
INDB,MYS,16411,16579,120.0
INDB,MYS,16579,16532,255.0
INDB,MYS,16532,16589,195.0
INDB,MYS,16589,16415,150.0
INDB,UBL,16416,16598,1230.0
INDB,TVC,15344,16417,75.0
INDB,TVC,16417,16370,315.0
INDB,TVC,16370,16579,195.0
INDB,TVC,16579,15724,135.0
INDB,TVC,15724,16142,390.0
INDB,MDU,15449,15971,390.0
INDB,MDU,15971,16412,15.0
INDB,MDU,16412,16484,120.0
INDB,MDU,16484,16413,75.0
INDB,MDU,16413,16421,0.0
INDB,MDU,16421,15933,120.0
INDB,MDU,15933,16503,390.0
INDB,PURI,15401,16180,525.0
INDB,PURI,16180,15686,390.0
INDB,PURI,15686,16598,0.0
INDB,PURI,16598,16423,75.0
INDB,PURI,16423,16351,120.0
INDB,PURI,16351,16655,0.0
INDB,R,16424,15192,120.0
INDB,R,15192,15857,195.0
INDB,R,15857,16541,720.0
INDB,R,16541,16414,75.0
INDB,R,16414,16446,120.0
INDB,R,16446,16047,195.0
INDB,VSKP,16426,16429,525.0
GWL,ST,16451,16431,720.0
GWL,ST,16431,16447,0.0
GWL,RJT,16433,16435,390.0
GWL,RJT,16435,16524,375.0
GWL,PUNE,16448,15327,105.0
GWL,PUNE,15327,15783,0.0
GWL,PUNE,15783,16239,0.0
GWL,PUNE,16239,16695,0.0
GWL,PUNE,16695,15384,135.0
GWL,PUNE,15384,16296,0.0
GWL,PUNE,16296,16752,0.0
GWL,PUNE,16752,16434,150.0
GWL,PUNE,16434,15441,45.0
GWL,PUNE,15441,15897,0.0
GWL,PUNE,15897,16353,0.0
GWL,PUNE,16353,15498,195.0
GWL,PUNE,15498,15954,0.0
GWL,PUNE,15954,16410,0.0
GWL,PUNE,16410,12191,90.0
GWL,PUNE,12191,12192,0.0
GWL,PUNE,12192,15099,105.0
GWL,PUNE,15099,15555,0.0
GWL,PUNE,15555,16011,0.0
GWL,PUNE,16011,16467,0.0
GWL,PUNE,16467,15156,135.0
GWL,PUNE,15156,15612,0.0
GWL,PUNE,15612,16068,0.0
GWL,PUNE,16068,16524,0.0
GWL,PUNE,16524,15213,195.0
GWL,PUNE,15213,15669,0.0
GWL,PUNE,15669,16125,0.0
GWL,PUNE,16125,16581,0.0
GWL,PUNE,16581,15270,195.0
GWL,PUNE,15270,15726,0.0
GWL,PUNE,15726,16182,0.0
GWL,PUNE,16182,16638,0.0
GWL,NGP,15441,16435,150.0
GWL,MYS,16449,16437,720.0
GWL,MYS,16437,16430,195.0
GWL,MYS,16430,16581,45.0
GWL,TVC,16444,16439,585.0
GWL,MDU,16432,16239,105.0
GWL,MDU,16239,16296,135.0
GWL,MDU,16296,16443,345.0
GWL,MDU,16443,16451,0.0
GWL,MDU,16451,15498,45.0
GWL,MDU,15498,16638,720.0
GWL,R,16433,15897,240.0
GWL,R,15897,16011,390.0
GWL,R,16011,16467,0.0
GWL,R,16467,16445,90.0
GWL,R,16445,16524,45.0
GWL,R,16524,16446,150.0
ADI,ST,16466,12010,330.0
ADI,ST,12010,16452,0.0
ADI,BRC,12010,16453,195.0
ADI,RJT,16516,16454,150.0
ADI,RJT,16454,15718,240.0
ADI,PUNE,16467,16455,720.0
ADI,NGP,16456,16231,105.0
ADI,NGP,16231,16288,135.0
ADI,NGP,16288,15490,390.0
ADI,MAO,16457,16468,525.0
ADI,MAO,16468,16573,435.0
ADI,MYS,16458,16460,330.0
ADI,MYS,16460,16468,0.0
ADI,UBL,15889,16459,150.0
ADI,UBL,16459,16452,135.0
ADI,UBL,16452,16003,105.0
ADI,UBL,16003,16516,135.0
ADI,TVC,16345,16460,285.0
ADI,TVC,16460,16174,630.0
ADI,ERS,16461,16469,0.0
ADI,CLT,16462,16630,240.0
ADI,MDU,16464,16469,915.0
ADI,MDU,16469,16470,195.0
ADI,BBS,16465,15547,630.0
ADI,BBS,15547,16461,90.0
ADI,BBS,16461,16630,435.0
ADI,PURI,16466,16453,525.0
ADI,R,16467,16452,135.0
ADI,R,16452,16471,585.0
ADI,BSP,15775,16402,525.0
ADI,BSP,16402,16468,90.0
ADI,BSP,16468,16117,435.0
ADI,BSP,16117,16573,0.0
ADI,BZA,16472,16453,915.0
ADI,BZA,16453,16470,195.0
ADI,GHY,16470,16471,195.0
ADI,AGTL,16472,16462,1110.0
ST,UBL,16479,16599,120.0
ST,TVC,16480,15767,105.0
ST,TVC,15767,16394,525.0
ST,TVC,16394,12431,90.0
ST,TVC,12431,12432,0.0
ST,TVC,12432,16109,435.0
ST,TVC,16109,16565,0.0
ST,VSKP,16679,16489,90.0
ST,VSKP,16489,15938,435.0
ST,VSKP,15938,16508,330.0
ST,VSKP,16508,16486,150.0
BRC,PUNE,16505,16494,915.0
BRC,NGP,16557,16495,150.0
BRC,MAO,16496,12617,720.0
BRC,MAO,12617,12618,0.0
BRC,MYS,16497,16506,195.0
BRC,UBL,16498,16509,525.0
BRC,UBL,16509,15588,45.0
BRC,TVC,16499,16501,330.0
BRC,TVC,16501,16614,435.0
BRC,ERS,16507,15930,45.0
BRC,ERS,15930,12617,90.0
BRC,ERS,12617,12618,0.0
BRC,ERS,12618,16500,0.0
BRC,ERS,16500,16493,195.0
BRC,CLT,16728,16501,675.0
BRC,CLT,16501,15132,45.0
BRC,MDU,16508,16443,105.0
BRC,MDU,16443,16044,135.0
BRC,MDU,16044,15189,195.0
BRC,MDU,15189,16503,150.0
BRC,PURI,16505,16510,915.0
BRC,R,16671,15816,135.0
BRC,R,15816,16506,150.0
BRC,R,16506,16509,525.0
BRC,R,16509,16502,195.0
BRC,R,16502,16557,45.0
BRC,R,16557,15246,195.0
BRC,BSP,16272,16507,345.0
BRC,BSP,16507,16494,525.0
BRC,BZA,16215,16329,330.0
BRC,BZA,16329,16509,480.0
BRC,BZA,16509,16510,195.0
BRC,BZA,16510,15645,45.0
BRC,BZA,15645,16614,195.0
BRC,GHY,15303,16671,0.0
BRC,GHY,16671,16510,1005.0
RJT,UBL,15808,16516,480.0
RJT,UBL,16516,16549,435.0
RJT,UBL,16549,15238,195.0
RJT,TVC,16264,16517,675.0
RJT,TVC,16517,16606,435.0
PUNE,UBL,16600,16533,795.0
PUNE,UBL,16533,16598,435.0
PUNE,TVC,15344,16370,390.0
PUNE,TVC,16370,16534,480.0
PUNE,TVC,16534,16142,240.0
PUNE,PURI,16655,16505,210.0
PUNE,PURI,16505,15401,120.0
PUNE,PURI,15401,16540,285.0
PUNE,PURI,16540,15973,315.0
PUNE,PURI,15973,16486,195.0
PUNE,PURI,16486,15686,120.0
PUNE,PURI,15686,16598,0.0
PUNE,PURI,16598,15935,75.0
PUNE,R,15137,15897,0.0
PUNE,R,15897,15857,120.0
PUNE,R,15857,16011,270.0
PUNE,R,16011,16467,0.0
PUNE,R,16467,16524,135.0
PUNE,R,16524,16541,75.0
PUNE,R,16541,16733,120.0
PUNE,VSKP,15232,15688,0.0
PUNE,VSKP,15688,16144,0.0
PUNE,VSKP,16144,16448,0.0
PUNE,VSKP,16448,16600,0.0
PUNE,VSKP,16600,15289,195.0
PUNE,VSKP,15289,15745,0.0
PUNE,VSKP,15745,16049,0.0
PUNE,VSKP,16049,16201,0.0
PUNE,VSKP,16201,16657,0.0
PUNE,VSKP,16657,15194,195.0
PUNE,VSKP,15194,15346,0.0
PUNE,VSKP,15346,15802,0.0
PUNE,VSKP,15802,16258,0.0
PUNE,VSKP,16258,16714,0.0
PUNE,VSKP,16714,15403,195.0
PUNE,VSKP,15403,15859,0.0
PUNE,VSKP,15859,16315,0.0
PUNE,VSKP,16315,15460,135.0
PUNE,VSKP,15460,15916,0.0
PUNE,VSKP,15916,16372,0.0
PUNE,VSKP,16372,15517,195.0
PUNE,VSKP,15517,15973,0.0
PUNE,VSKP,15973,16429,0.0
PUNE,VSKP,16429,15118,195.0
PUNE,VSKP,15118,15574,0.0
PUNE,VSKP,15574,16030,0.0
PUNE,VSKP,16030,16486,0.0
PUNE,VSKP,16486,16543,75.0
PUNE,VSKP,16543,15175,120.0
PUNE,VSKP,15175,15631,0.0
PUNE,VSKP,15631,16087,0.0
NGP,UBL,15849,16549,480.0
NGP,UBL,16549,16533,240.0
NGP,TVC,12625,12626,0.0
NGP,TVC,12626,16550,390.0
NGP,TVC,16550,16558,0.0
NGP,R,16547,16557,330.0
NGP,R,16557,16559,390.0
MAO,MYS,15271,15727,0.0
MAO,MYS,15727,16183,0.0
MAO,MYS,16183,16639,0.0
MAO,MYS,16639,15328,135.0
MAO,MYS,15328,15784,0.0
MAO,MYS,15784,16240,0.0
MAO,MYS,16240,16696,0.0
MAO,MYS,16696,15385,195.0
MAO,MYS,15385,15841,0.0
MAO,MYS,15841,16297,0.0
MAO,MYS,16297,16753,0.0
MAO,MYS,16753,16563,150.0
MAO,MYS,16563,15898,45.0
MAO,MYS,15898,16354,0.0
MAO,MYS,16354,15499,195.0
MAO,MYS,15499,15955,0.0
MAO,MYS,15955,16411,0.0
MAO,MYS,16411,15100,135.0
MAO,MYS,15100,15556,0.0
MAO,MYS,15556,16012,0.0
MAO,MYS,16012,16468,0.0
MAO,MYS,16468,16574,150.0
MAO,MYS,16574,15157,45.0
MAO,MYS,15157,15613,0.0
MAO,MYS,15613,16069,0.0
MAO,MYS,16069,16525,0.0
MAO,MYS,16525,16582,75.0
MAO,MYS,16582,15214,120.0
MAO,MYS,15214,15670,0.0
MAO,MYS,15670,16126,0.0
MAO,UBL,16564,16566,390.0
MAO,TVC,12431,12432,0.0
MAO,TVC,12432,16565,195.0
MAO,MDU,16569,16565,720.0
MAO,PURI,16571,16567,720.0
MAO,R,16572,16566,390.0
MAO,VSKP,16183,16354,525.0
MAO,VSKP,16354,16574,480.0
MYS,UBL,16601,16578,75.0
MYS,TVC,16579,15890,45.0
MYS,TVC,15890,16004,330.0
MYS,TVC,16004,16460,0.0
MYS,TVC,16460,16517,195.0
MYS,PURI,16631,16585,90.0
MYS,PURI,16585,15548,765.0
MYS,R,15936,16585,75.0
MYS,R,16585,16586,195.0
MYS,R,16586,16506,120.0
MYS,R,16506,15974,720.0
MYS,R,15974,16487,195.0
MYS,VSKP,15776,15689,75.0
MYS,VSKP,15689,16601,0.0
MYS,VSKP,16601,16354,195.0
MYS,VSKP,16354,16658,0.0
MYS,VSKP,16658,16588,210.0
MYS,VSKP,16588,16403,105.0
MYS,VSKP,16403,15404,15.0
MYS,VSKP,15404,16677,195.0
MYS,VSKP,16677,16118,315.0
MYS,VSKP,16118,16574,0.0
MYS,VSKP,16574,16183,75.0
UBL,VSKP,16600,16601,195.0
TVC,VSKP,16273,16613,600.0
ERS,MDU,15272,15296,0.0
ERS,MDU,15296,15728,0.0
ERS,MDU,15728,16184,0.0
ERS,MDU,16184,16640,0.0
ERS,MDU,16640,15329,195.0
ERS,MDU,15329,15785,0.0
ERS,MDU,15785,16241,0.0
ERS,MDU,16241,16697,0.0
ERS,MDU,16697,15386,195.0
ERS,MDU,15386,15842,0.0
ERS,MDU,15842,16146,0.0
ERS,MDU,16146,16298,0.0
ERS,MDU,16298,16754,0.0
ERS,MDU,16754,16619,75.0
ERS,MDU,16619,15443,120.0
ERS,MDU,15443,15899,0.0
ERS,MDU,15899,16355,0.0
ERS,MDU,16355,15348,135.0
ERS,MDU,15348,15500,0.0
ERS,MDU,15500,15956,0.0
ERS,MDU,15956,16412,0.0
ERS,MDU,16412,15101,195.0
ERS,MDU,15101,15557,0.0
ERS,MDU,15557,16013,0.0
ERS,MDU,16013,16469,0.0
ERS,MDU,16469,16622,75.0
ERS,MDU,16622,15158,120.0
ERS,MDU,15158,15614,0.0
ERS,MDU,15614,16070,0.0
ERS,MDU,16070,16374,0.0
ERS,MDU,16374,16526,0.0
ERS,MDU,16526,15215,195.0
ERS,MDU,15215,15671,0.0
ERS,MDU,15671,16127,0.0
ERS,MDU,16127,16583,0.0
ERS,PURI,16624,16640,120.0
ERS,PURI,16640,16664,120.0
ERS,PURI,16664,16241,75.0
ERS,PURI,16241,16298,195.0
ERS,PURI,16298,15595,195.0
ERS,PURI,15595,15500,135.0
ERS,PURI,15500,16621,75.0
ERS,R,16622,16623,195.0
ERS,VSKP,16624,16151,105.0
ERS,VSKP,16151,16664,135.0
ERS,VSKP,16664,15353,195.0
ERS,VSKP,15353,15139,270.0
ERS,VSKP,15139,15899,0.0
ERS,VSKP,15899,16379,120.0
ERS,VSKP,16379,16013,210.0
ERS,VSKP,16013,16469,0.0
ERS,VSKP,16469,16526,195.0
ERS,VSKP,16526,16678,0.0
ERS,VSKP,16678,16735,195.0
ERS,GHY,16545,16626,75.0
ERS,GHY,16626,16450,120.0
ERS,GHY,16450,16051,195.0
ERS,GHY,16051,15196,135.0
ERS,GHY,15196,15861,195.0
ERS,GHY,15861,16678,195.0
CLT,R,16632,15687,105.0
CLT,R,15687,16599,0.0
CLT,R,16599,16656,135.0
CLT,R,16656,15402,390.0
CLT,GHY,16636,16428,240.0
CLT,GHY,16428,16086,390.0
CBE,MDU,16640,16641,195.0
CBE,MDU,16641,16648,45.0
CBE,MDU,16648,16638,870.0
CBE,PURI,16640,16648,240.0
CBE,PURI,16648,15451,585.0
CBE,R,16641,16642,195.0
CBE,GHY,16641,16645,720.0
MDU,PURI,16648,16640,240.0
MDU,PURI,16640,16241,195.0
MDU,PURI,16241,16298,195.0
MDU,PURI,16298,15500,330.0
MDU,R,16649,16641,120.0
MDU,R,16641,16242,195.0
MDU,R,16242,16299,195.0
MDU,R,16299,15596,135.0
MDU,R,15596,15501,195.0
MDU,R,15501,16622,195.0
MDU,VSKP,15976,16489,195.0
MDU,VSKP,16489,15938,195.0
MDU,VSKP,15938,16651,75.0
MDU,VSKP,16651,15899,240.0
MDU,VSKP,15899,16508,15.0
MDU,VSKP,16508,16013,315.0
MDU,VSKP,16013,16469,0.0
MDU,VSKP,16469,16526,195.0
MDU,VSKP,16526,16679,75.0
BBS,PURI,12801,12802,0.0
BBS,PURI,12802,20836,0.0
BBS,PURI,20836,22895,0.0
BBS,PURI,22895,22896,0.0
BBS,PURI,22896,16655,585.0
BBS,R,16656,16632,240.0
BBS,R,16632,16661,675.0
BBS,R,16661,15549,240.0
BBS,VSKP,16657,16658,195.0
BBS,BZA,16119,16575,0.0
BBS,BZA,16575,15777,330.0
BBS,BZA,15777,16659,150.0
BBS,BZA,16659,16404,375.0
PURI,VSKP,16664,16624,240.0
PURI,VSKP,16624,15598,1110.0
R,VSKP,16559,15248,135.0
R,VSKP,15248,16673,195.0
R,VSKP,16673,15818,195.0
R,VSKP,15818,16669,285.0
BSP,BZA,16152,16674,150.0
BSP,BZA,16674,16665,45.0
BSP,BZA,16665,15354,195.0
BSP,BZA,15354,16380,330.0
BZA,GHY,16680,15978,510.0
BZA,GHY,15978,16491,195.0
BZA,GHY,16491,15940,135.0
BZA,GHY,15940,16510,390.0
